iter	Passed	Remaining
5328	3143378	2755248
5329	3143931	2754626
5330	3144530	2754044
5331	3145138	2753470
5332	3145694	2752851
5333	3146334	2752305
5334	3146881	2751678
5335	3147504	2751117
5336	3147980	2750427
5337	3148602	2749865
5338	3149239	2749316
5339	3149768	2748674
5340	3150381	2748104
5341	3150951	2747497
5342	3151517	2746886
5343	3152147	2746332
5344	3152649	2745665
5345	3153264	2745097
5346	3153722	2744393
5347	3154359	2743844
5348	3154804	2743128
5349	3155437	2742576
5350	3156087	2742038
5351	3156678	2741450
5352	3157324	2740909
5353	3157735	2740163
5354	3158380	2739621
5355	3158932	2739000
5356	3159527	2738414
5357	3160140	2737845
5358	3160622	2737161
5359	3161201	2736562
5360	3161734	2735923
5361	3162333	2735341
5362	3162953	2734777
5363	3163585	2734225
5364	3164218	2733672
5365	3164705	2732993
5366	3165404	2732498
5367	3166083	2731985
5368	3166673	2731396
5369	3167312	2730848
5370	3167803	2730173
5371	3168428	2729613
5372	3168876	2728902
5373	3169489	2728332
5374	3170080	2727743
5375	3170673	2727156
5376	3171343	2726636
5377	3171872	2725993
5378	3172451	2725394
5379	3173078	2724837
5380	3173667	2724246
5381	3174301	2723694
5382	3174792	2723020
5383	3175479	2722513
5384	3176110	2721959
5385	3176626	2721306
5386	3177316	2720802
5387	3177740	2720069
5388	3178417	2719554
5389	3178946	2718913
5390	3179578	2718360
5391	3180260	2717848
5392	3180743	2717167
5393	3181456	2716683
5394	3182201	2716226
5395	3182949	2715770
5396	3183617	2715247
5397	3184234	2714680
5398	3185032	2714268
5399	3185709	2713752
5400	3186515	2713346
5401	3187331	2712948
5402	3187903	2712344
5403	3188531	2711785
5404	3189187	2711251
5405	3189647	2710551
5406	3190252	2709974
5407	3190675	2709242
5408	3191339	2708714
5409	3191856	2708062
5410	3192468	2707491
5411	3193105	2706941
5412	3193662	2706323
5413	3194376	2705838
5414	3194854	2705153
5415	3195544	2704648
5416	3196248	2704154
5417	3196692	2703440
5418	3197369	2702924
5419	3197825	2702221
5420	3198489	2701694
5421	3199102	2701123
5422	3199694	2700534
5423	3200351	2700001
5424	3200791	2699284
5425	3201460	2698761
5426	3202067	2698185
5427	3202581	2697531
5428	3203132	2696909
5429	3203643	2696252
5430	3204298	2695716
5431	3204836	2695083
5432	3205523	2694574
5433	3206145	2694011
5434	3206650	2693350
5435	3207277	2692791
5436	3207794	2692139
5437	3208490	2691639
5438	3209106	2691070
5439	3209686	2690472
5440	3210321	2689920
5441	3210734	2689182
5442	3211389	2688646
5443	3211912	2688000
5444	3212515	2687421
5445	3213196	2686906
5446	3213686	2686234
5447	3214308	2685670
5448	3214895	2685078
5449	3215477	2684481
5450	3216088	2683909
5451	3216571	2683229
5452	3217126	2682610
5453	3217599	2681922
5454	3218274	2681403
5455	3218736	2680707
5456	3219367	2680151
5457	3219914	2679525
5458	3220493	2678927
5459	3221141	2678385
5460	3221627	2677708
5461	3222325	2677208
5462	3222817	2676537
5463	3223435	2675970
5464	3223878	2675258
5465	3224515	2674707
5466	3225129	2674137
5467	3225779	2673597
5468	3226443	2673069
5469	3227077	2672515
5470	3227640	2671903
5471	3228274	2671349
5472	3228808	2670713
5473	3229453	2670169
5474	3230075	2669605
5475	3230579	2668944
5476	3231230	2668405
5477	3231784	2667785
5478	3232349	2667175
5479	3232818	2666485
5480	3233461	2665938
5481	3234065	2665360
5482	3234590	2664717
5483	3235281	2664210
5484	3235899	2663643
5485	3236551	2663105
5486	3237212	2662573
5487	3237686	2661887
5488	3238369	2661374
5489	3238952	2660779
5490	3239461	2660122
5491	3240110	2659581
5492	3240609	2658916
5493	3241203	2658329
5494	3241744	2657699
5495	3242384	2657150
5496	3242989	2656573
5497	3243529	2655942
5498	3244124	2655356
5499	3244623	2654691
5500	3245260	2654140
5501	3245911	2653600
5502	3246485	2652997
5503	3247128	2652451
5504	3247577	2651745
5505	3248291	2651257
5506	3248789	2650592
5507	3249442	2650053
5508	3250062	2649488
5509	3250526	2648795
5510	3251156	2648238
5511	3251642	2647563
5512	3252324	2647048
5513	3252932	2646473
5514	3253549	2645905
5515	3254197	2645362
5516	3254672	2644679
5517	3255277	2644102
5518	3255955	2643583
5519	3256543	2642992
5520	3257150	2642415
5521	3257594	2641707
5522	3258266	2641183
5523	3258719	2640482
5524	3259386	2639955
5525	3259967	2639358
5526	3260530	2638746
5527	3261136	2638170
5528	3261668	2637533
5529	3262310	2636985
5530	3262853	2636356
5531	3263432	2635758
5532	3264110	2635240
5533	3264634	2634596
5534	3265305	2634071
5535	3265946	2633523
5536	3266544	2632940
5537	3267167	2632376
5538	3267617	2631673
5539	3268215	2631090
5540	3268701	2630417
5541	3269382	2629899
5542	3269940	2629284
5543	3270450	2628630
5544	3271005	2628012
5545	3271564	2627397
5546	3272210	2626853
5547	3272695	2626179
5548	3273341	2625634
5549	3273936	2625048
5550	3274502	2624439
5551	3275077	2623837
5552	3275643	2623228
5553	3276330	2622716
5554	3276811	2622039
5555	3277373	2621427
5556	3277983	2620852
5557	3278572	2620262
5558	3279168	2619677
5559	3279696	2619038
5560	3280331	2618484
5561	3280851	2617838
5562	3281404	2617219
5563	3282028	2616656
5564	3282644	2616087
5565	3283304	2615553
5566	3283821	2614905
5567	3284573	2614444
5568	3285183	2613871
5569	3285971	2613438
5570	3286619	2612895
5571	3287307	2612383
5572	3287874	2611774
5573	3288516	2611226
5574	3289244	2610745
5575	3290015	2610299
5576	3290660	2609753
5577	3291324	2609221
5578	3291809	2608547
5579	3292421	2607975
5580	3292968	2607351
5581	3293549	2606754
5582	3294213	2606222
5583	3294741	2605583
5584	3295331	2604993
5585	3295974	2604445
5586	3296524	2603823
5587	3297210	2603309
5588	3297620	2602577
5589	3298248	2602017
5590	3298778	2601379
5591	3299358	2600782
5592	3300003	2600235
5593	3300509	2599578
5594	3301195	2599064
5595	3301706	2598412
5596	3302347	2597862
5597	3302865	2597215
5598	3303438	2596612
5599	3304032	2596025
5600	3304511	2595348
5601	3305172	2594814
5602	3305815	2594265
5603	3306379	2593654
5604	3306991	2593082
5605	3307489	2592420
5606	3308136	2591874
5607	3308619	2591201
5608	3309277	2590664
5609	3309744	2589978
5610	3310432	2589465
5611	3310976	2588839
5612	3311515	2588209
5613	3312140	2587646
5614	3312661	2587003
5615	3313294	2586446
5616	3313869	2585844
5617	3314528	2585308
5618	3315165	2584755
5619	3315761	2584169
5620	3316388	2583609
5621	3317050	2583074
5622	3317569	2582429
5623	3318224	2581890
5624	3318786	2581278
5625	3319379	2580691
5626	3319995	2580120
5627	3320525	2579484
5628	3321137	2578911
5629	3321679	2578284
5630	3322325	2577737
5631	3322894	2577130
5632	3323420	2576491
5633	3323992	2575887
5634	3324526	2575254
5635	3325201	2574730
5636	3325887	2574214
5637	3326479	2573626
5638	3327063	2573031
5639	3327524	2572341
5640	3328191	2571810
5641	3328643	2571114
5642	3329333	2570602
5643	3330037	2570100
5644	3330467	2569386
5645	3331141	2568861
5646	3331618	2568184
5647	3332278	2567647
5648	3332828	2567027
5649	3333386	2566412
5650	3333882	2565750
5651	3334467	2565156
5652	3335138	2564628
5653	3335729	2564039
5654	3336395	2563508
5655	3337028	2562951
5656	3337573	2562326
5657	3338144	2561721
5658	3338624	2561047
5659	3339298	2560522
5660	3339915	2559952
5661	3340500	2559358
5662	3341135	2558803
5663	3341645	2558151
5664	3342304	2557614
5665	3342928	2557050
5666	3343476	2556428
5667	3344125	2555884
5668	3344629	2555228
5669	3345338	2554729
5670	3346056	2554236
5671	3346515	2553546
5672	3347152	2552993
5673	3347697	2552368
5674	3348331	2551812
5675	3348855	2551171
5676	3349402	2550548
5677	3350038	2549993
5678	3350582	2549368
5679	3351169	2548776
5680	3351717	2548155
5681	3352362	2547606
5682	3353028	2547074
5683	3353555	2546436
5684	3354172	2545867
5685	3354742	2545261
5686	3355337	2544675
5687	3355973	2544120
5688	3356494	2543478
5689	3357156	2542942
5690	3357546	2542201
5691	3358195	2541656
5692	3358706	2541006
5693	3359380	2540479
5694	3359980	2539897
5695	3360572	2539309
5696	3361250	2538785
5697	3361853	2538205
5698	3362376	2537565
5699	3363005	2537004
5700	3363528	2536363
5701	3364167	2535810
5702	3364692	2535171
5703	3365251	2534558
5704	3365882	2533999
5705	3366478	2533413
5706	3367042	2532804
5707	3367527	2532135
5708	3368110	2531539
5709	3368508	2530805
5710	3369148	2530253
5711	3369649	2529596
5712	3370282	2529039
5713	3370824	2528413
5714	3371364	2527785
5715	3371935	2527181
5716	3372365	2526472
5717	3373010	2525923
5718	3373532	2525282
5719	3374206	2524755
5720	3374816	2524181
5721	3375441	2523617
5722	3376097	2523076
5723	3376579	2522406
5724	3377211	2521848
5725	3377767	2521232
5726	3378340	2520630
5727	3378992	2520086
5728	3379487	2519426
5729	3380117	2518865
5730	3380629	2518218
5731	3381216	2517625
5732	3381692	2516951
5733	3382276	2516357
5734	3382827	2515738
5735	3383431	2515159
5736	3384094	2514623
5737	3384523	2513914
5738	3385195	2513385
5739	3385797	2512804
5740	3386442	2512255
5741	3387072	2511695
5742	3387529	2511006
5743	3388184	2510465
5744	3388687	2509810
5745	3389368	2509288
5746	3389998	2508728
5747	3390463	2508046
5748	3391113	2507500
5749	3391540	2506791
5750	3392227	2506272
5751	3392813	2505679
5752	3393377	2505070
5753	3394034	2504531
5754	3394508	2503855
5755	3395198	2503339
5756	3395855	2502798
5757	3396403	2502178
5758	3397097	2501665
5759	3397464	2500911
5760	3398111	2500363
5761	3398628	2499720
5762	3399283	2499177
5763	3399770	2498512
5764	3400327	2497898
5765	3400980	2497355
5766	3401465	2496688
5767	3402168	2496181
5768	3402638	2495504
5769	3403274	2494948
5770	3403813	2494321
5771	3404407	2493734
5772	3404964	2493120
5773	3405615	2492575
5774	3406266	2492030
5775	3406884	2491461
5776	3407423	2490834
5777	3408079	2490293
5778	3408713	2489735
5779	3409421	2489231
5780	3409997	2488631
5781	3410701	2488125
5782	3411456	2487655
5783	3412185	2487166
5784	3412800	2486595
5785	3413426	2486031
5786	3414062	2485475
5787	3414585	2484836
5788	3415275	2484319
5789	3415967	2483803
5790	3416457	2483141
5791	3417049	2482552
5792	3417498	2481860
5793	3418167	2481327
5794	3418664	2480670
5795	3419252	2480079
5796	3419849	2479494
5797	3420379	2478860
5798	3420980	2478279
5799	3421527	2477657
5800	3422138	2477083
5801	3422692	2476467
5802	3423287	2475880
5803	3423893	2475302
5804	3424472	2474705
5805	3425043	2474101
5806	3425664	2473533
5807	3426291	2472971
5808	3426927	2472414
5809	3427492	2471805
5810	3428100	2471229
5811	3428566	2470549
5812	3429218	2470005
5813	3429841	2469438
5814	3430390	2468818
5815	3431045	2468276
5816	3431619	2467674
5817	3432243	2467109
5818	3432849	2466531
5819	3433445	2465945
5820	3434059	2465372
5821	3434599	2464746
5822	3435280	2464222
5823	3435980	2463711
5824	3436517	2463083
5825	3437161	2462532
5826	3437643	2461865
5827	3438294	2461318
5828	3438939	2460768
5829	3439434	2460110
5830	3440069	2459552
5831	3440564	2458894
5832	3441171	2458317
5833	3441673	2457664
5834	3442235	2457053
5835	3442759	2456416
5836	3443257	2455761
5837	3443772	2455118
5838	3444271	2454463
5839	3444911	2453909
5840	3445478	2453303
5841	3446135	2452761
5842	3446620	2452097
5843	3447260	2451542
5844	3447792	2450911
5845	3448321	2450278
5846	3448930	2449702
5847	3449404	2449029
5848	3450003	2448446
5849	3450591	2447855
5850	3451182	2447266
5851	3451729	2446645
5852	3452287	2446033
5853	3452916	2445471
5854	3453421	2444821
5855	3454111	2444303
5856	3454580	2443627
5857	3455192	2443053
5858	3455844	2442507
5859	3456366	2441869
5860	3457037	2441337
5861	3457512	2440666
5862	3458195	2440142
5863	3458795	2439559
5864	3459379	2438965
5865	3459949	2438361
5866	3460454	2437712
5867	3461158	2437202
5868	3461641	2436537
5869	3462235	2435951
5870	3462779	2435328
5871	3463399	2434760
5872	3463983	2434166
5873	3464505	2433529
5874	3465178	2432997
5875	3465882	2432488
5876	3466460	2431890
5877	3467060	2431306
5878	3467536	2430637
5879	3468261	2430142
5880	3468848	2429550
5881	3469399	2428933
5882	3469983	2428339
5883	3470468	2427676
5884	3471160	2427157
5885	3471620	2426477
5886	3472252	2425917
5887	3472838	2425325
5888	3473411	2424723
5889	3474054	2424170
5890	3474701	2423620
5891	3475316	2423048
5892	3476018	2422536
5893	3476519	2421884
5894	3477162	2421332
5895	3477736	2420730
5896	3478358	2420163
5897	3478942	2419569
5898	3479493	2418952
5899	3480145	2418405
5900	3480686	2417782
5901	3481213	2417149
5902	3481836	2416582
5903	3482321	2415919
5904	3482967	2415368
5905	3483457	2414709
5906	3484144	2414187
5907	3484785	2413632
5908	3485352	2413027
5909	3486013	2412486
5910	3486496	2411822
5911	3487185	2411301
5912	3487691	2410653
5913	3488239	2410035
5914	3488846	2409456
5915	3489405	2408845
5916	3490045	2408290
5917	3490490	2407600
5918	3491140	2407052
5919	3491591	2406366
5920	3492246	2405822
5921	3492886	2405266
5922	3493414	2404634
5923	3494070	2404090
5924	3494643	2403489
5925	3495246	2402907
5926	3495894	2402358
5927	3496493	2401775
5928	3497108	2401202
5929	3497611	2400552
5930	3498165	2399938
5931	3498819	2399392
5932	3499365	2398772
5933	3499986	2398204
5934	3500541	2397590
5935	3501181	2397035
5936	3501754	2396433
5937	3502307	2395818
5938	3503009	2395306
5939	3503473	2394629
5940	3504087	2394056
5941	3504633	2393437
5942	3505207	2392836
5943	3505882	2392304
5944	3506319	2391610
5945	3507021	2391097
5946	3507498	2390430
5947	3508135	2389873
5948	3508701	2389267
5949	3509286	2388674
5950	3509951	2388135
5951	3510513	2387526
5952	3511342	2387099
5953	3512159	2386663
5954	3512864	2386152
5955	3513592	2385656
5956	3514353	2385182
5957	3515114	2384708
5958	3515871	2384231
5959	3516453	2383636
5960	3517118	2383097
5961	3517635	2382457
5962	3518129	2381802
5963	3518703	2381201
5964	3519308	2380622
5965	3519836	2379990
5966	3520378	2379367
5967	3521004	2378802
5968	3521438	2378106
5969	3522054	2377534
5970	3522448	2376812
5971	3523160	2376304
5972	3523811	2375755
5973	3524364	2375140
5974	3524955	2374551
5975	3525595	2373995
5976	3526195	2373411
5977	3526748	2372797
5978	3527305	2372185
5979	3527941	2371626
5980	3528418	2370960
5981	3529088	2370423
5982	3529509	2369721
5983	3530147	2369163
5984	3530703	2368550
5985	3531216	2367909
5986	3531714	2367257
5987	3532305	2366667
5988	3532996	2366146
5989	3533585	2365555
5990	3534219	2364994
5991	3534832	2364420
5992	3535403	2363818
5993	3536100	2363299
5994	3536662	2362690
5995	3537241	2362093
5996	3537872	2361531
5997	3538340	2360859
5998	3539062	2360357
5999	3539505	2359670
6000	3540090	2359077
6001	3540600	2358434
6002	3541231	2357871
6003	3541878	2357319
6004	3542353	2356653
6005	3543055	2356137
6006	3543632	2355539
6007	3544192	2354929
6008	3544735	2354308
6009	3545383	2353756
6010	3546013	2353193
6011	3546470	2352515
6012	3547073	2351934
6013	3547533	2351258
6014	3548189	2350712
6015	3548844	2350165
6016	3549374	2349536
6017	3550022	2348984
6018	3550573	2348369
6019	3551204	2347806
6020	3551884	2347275
